date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
20140521T000000,619420.0,4,2.75,2450.0,14803.0,2.0,0,0,4,2450,0,1988,,8537 135th Ave SE,Newcastle,WA 98059,USA
20140521T000000,635000.0,4,2.25,2750.0,6180.0,1.0,0,0,4,1500,1250,1948,,3821 39th Ave S,Seattle,WA 98118,USA
20140521T000000,210000.0,3,1.0,1240.0,4842.0,1.0,0,0,4,1240,0,1916,,9612-9618 Renton Ave S,Seattle,WA 98118,USA
20140521T000000,512500.0,3,2.5,1900.0,7604.0,2.0,0,0,3,1900,0,1990,,11125 115th Ave NE,Kirkland,WA 98033,USA
20140521T000000,567000.0,3,2.5,2540.0,6093.0,2.0,0,0,3,2540,0,1999,,7913-7935 79th Way NE,Kirkland,WA 98034,USA
20140521T000000,525000.0,3,2.75,2100.0,10362.0,2.0,0,0,3,1510,590,1998,,3 Ober Strasse,Snoqualmie Pass,WA 98068,USA
20140521T000000,475000.0,4,2.0,1790.0,2250.0,1.0,0,2,4,840,950,1909,,1017 N 38th St,Seattle,WA 98103,USA
20140521T000000,250000.0,3,2.0,1170.0,7258.0,1.0,0,0,3,1170,0,1984,,29812 55th Pl S,Auburn,WA 98001,USA
20140521T000000,220000.0,3,1.0,1060.0,9126.0,1.0,0,2,5,1060,0,1956,,1122 Harding St,Enumclaw,WA 98022,USA
20140521T000000,230000.0,5,2.0,1930.0,6120.0,1.5,0,0,3,1930,0,1941,1969.0,10645 2nd Ave SW,Seattle,WA 98146,USA
20140521T000000,385500.0,3,2.0,1540.0,7947.0,1.0,0,0,3,1120,420,1961,,9215 NE 183rd St,Bothell,WA 98011,USA
20140521T000000,895000.0,5,3.0,2876.0,13927.0,1.0,0,2,4,1970,906,1973,,5558 W Mercer Way,Mercer Island,WA 98040,USA
20140521T000000,368250.0,3,2.5,2150.0,7484.0,2.0,0,0,3,2150,0,1988,,932 223rd Pl NE,Sammamish,WA 98074,USA
20140521T000000,249900.0,2,1.0,1140.0,5500.0,1.0,0,0,3,1140,0,1947,,9412 24th Ave SW,Seattle,WA 98106,USA
20140521T000000,350000.0,3,1.5,980.0,7790.0,1.0,0,0,5,980,0,1969,,9753 NE 127th Pl,Kirkland,WA 98034,USA
20140521T000000,175000.0,3,1.75,1230.0,13056.0,1.0,0,0,4,1230,0,1962,,31649-31799 44th Ave S,Auburn,WA 98001,USA
20140521T000000,270000.0,3,1.75,1390.0,10905.0,1.0,0,0,3,860,530,1957,,5601-5605 21st Ave SW,Seattle,WA 98106,USA
20140521T000000,495000.0,3,3.5,2380.0,6250.0,2.0,0,3,3,1670,710,1997,,6521-6599 S Norfolk St,Seattle,WA 98118,USA
20140521T000000,1580000.0,3,3.25,3690.0,7200.0,2.0,0,0,3,3690,0,2007,,440 8th Ave,Kirkland,WA 98033,USA
20140521T000000,542500.0,5,3.25,3010.0,1074218.0,1.5,0,0,5,2010,1000,1931,,16200-16398 252nd Ave SE,Issaquah,WA 98027,USA
20140521T000000,330000.0,3,1.0,1250.0,9126.0,1.0,0,0,3,1250,0,1969,,17510 194th Ave NE,Woodinville,WA 98077,USA
20140521T000000,1003000.0,4,2.75,2290.0,6120.0,2.0,0,0,4,2170,120,1926,,124 NE 63rd St,Seattle,WA 98115,USA
20140521T000000,299800.0,2,1.0,790.0,5240.0,1.0,0,0,4,790,0,1925,,8041-8299 Beacon Ave S,Seattle,WA 98118,USA
20140521T000000,299900.0,3,2.5,2720.0,6014.0,2.0,0,0,3,2720,0,2002,,29820 125th Pl SE,Auburn,WA 98092,USA
20140521T000000,691000.0,4,2.75,2550.0,8632.0,1.0,0,0,3,1700,850,1972,,4118 107th Pl NE,Kirkland,WA 98033,USA
20140521T000000,195000.0,2,1.0,1080.0,3899.0,1.0,0,0,4,1080,0,1972,,24807 10th Ave S,Des Moines,WA 98198,USA
20140521T000000,405000.0,3,1.75,2470.0,9620.0,1.0,0,1,4,1570,900,1962,,1018 S 226th St,Des Moines,WA 98198,USA
20140521T000000,360000.0,2,0.75,850.0,7710.0,1.0,0,2,5,550,300,1909,,2458 S Ferdinand St,Seattle,WA 98108,USA
20140521T000000,256750.0,3,2.5,1990.0,8991.0,1.0,0,0,3,1570,420,1969,,23255 133rd Ave SE,Kent,WA 98042,USA
20140521T000000,332500.0,3,2.25,1800.0,10500.0,2.0,0,0,3,1800,0,1995,,23902 231st Pl SE,Maple Valley,WA 98038,USA
20140521T000000,975000.0,5,4.0,4850.0,36450.0,2.0,0,0,3,4850,0,1977,,13600 NE 36th Pl,Bellevue,WA 98005,USA
20140521T000000,218000.0,3,1.0,1020.0,7874.0,1.0,0,0,3,1020,0,1956,,9455 8th Ave SW,Seattle,WA 98106,USA
20140521T000000,429000.0,3,2.5,2420.0,49928.0,2.0,0,0,3,1860,560,1985,,24998 SE 155th Pl,Issaquah,WA 98027,USA
20140521T000000,589000.0,4,2.5,2910.0,5776.0,2.0,0,2,3,2910,0,1998,,6907 Fairway Ave SE,Snoqualmie,WA 98065,USA
20140521T000000,255000.0,3,1.5,1060.0,9039.0,1.0,0,0,3,1060,0,1973,2013.0,19300 142nd Pl SE,Renton,WA 98058,USA
20140521T000000,668750.0,4,2.5,2340.0,6420.0,1.0,0,2,3,1590,750,1964,,2148 NW 197th St,Shoreline,WA 98177,USA
20140521T000000,344500.0,4,2.75,1800.0,5453.0,1.0,0,0,3,1050,750,2002,,1816 Talbot Rd S,Renton,WA 98055,USA
20140521T000000,452000.0,4,2.0,1660.0,6150.0,1.0,0,0,3,850,810,1945,,7308 28th Ave SW,Seattle,WA 98126,USA
20140521T000000,540000.0,3,1.75,1300.0,62290.0,1.0,0,0,3,1300,0,1983,,26933 NE Union Hill Rd,Redmond,WA 98053,USA
20140521T000000,246000.0,3,1.5,1780.0,23819.0,1.0,0,0,3,1780,0,1953,,12432 16th Ave S,Seattle,WA 98168,USA
20140521T000000,535000.0,2,1.0,1030.0,4841.0,1.0,0,0,3,920,110,1939,,1317 N 79th St,Seattle,WA 98103,USA
20140521T000000,970000.0,4,3.25,2790.0,5420.0,1.0,0,3,3,1130,1660,1963,2013.0,19400-19498 23rd Ave NW,Shoreline,WA 98177,USA
20140521T000000,430000.0,3,1.0,1150.0,3000.0,1.0,0,0,5,1150,0,1906,,945 N 80th St,Seattle,WA 98103,USA
20140521T000000,520000.0,4,2.5,3290.0,11446.0,2.0,0,0,3,3290,0,1992,,8020 NE 153rd Pl,Kenmore,WA 98028,USA
20140521T000000,712000.0,4,2.5,3400.0,247421.0,2.0,0,0,3,3400,0,2001,,27728 SE 268th St,Ravensdale,WA 98051,USA
20140521T000000,450000.0,2,1.0,1200.0,4000.0,1.0,0,0,3,1070,130,1940,,3026 37th Ave SW,Seattle,WA 98126,USA
20140521T000000,220000.0,4,2.5,2160.0,8005.0,2.0,0,0,3,2160,0,1993,,767 Oakhurst Dr,Pacific,WA 98047,USA
20140521T000000,525000.0,3,1.0,1450.0,4000.0,1.0,0,1,4,950,500,1948,,5155 54th Ave S,Seattle,WA 98118,USA
20140521T000000,1220000.0,4,2.5,3240.0,3600.0,2.0,0,0,3,2060,1180,2008,,2433 1st Ave N,Seattle,WA 98109,USA
20140521T000000,540000.0,3,2.0,1470.0,1691.0,2.0,0,0,3,1000,470,2007,,1032 NE 63rd St,Seattle,WA 98115,USA
20140521T000000,600000.0,4,2.5,2360.0,5226.0,2.0,0,0,3,2360,0,2001,,8410 NE 124th St,Kirkland,WA 98034,USA
20140521T000000,600000.0,3,2.25,2230.0,9053.0,2.0,0,0,4,2230,0,1987,,5718 147th Ave NE,Bellevue,WA 98007,USA
20140521T000000,625000.0,4,2.5,2630.0,48706.0,2.0,0,0,3,2630,0,1986,,16021 NE 203rd Pl,Woodinville,WA 98072,USA
20140521T000000,150000.0,3,1.0,1010.0,25000.0,1.0,0,0,3,1010,0,1966,,10626 Kelly Rd NE,Carnation,WA 98014,USA
20140521T000000,389999.0,3,2.25,1445.0,1471.0,2.0,0,0,3,1300,145,2003,,206 Lingering Pine Dr NW,Issaquah,WA 98027,USA
20140521T000000,285000.0,3,1.75,2380.0,6000.0,1.5,0,0,3,1320,1060,1935,,8723 S 117th St,Seattle,WA 98178,USA
20140521T000000,744000.0,4,2.75,2830.0,13059.0,2.0,0,0,3,2830,0,1998,,26592 SE 15th St,Sammamish,WA 98075,USA
20140521T000000,700000.0,4,2.5,3010.0,46173.0,2.0,0,0,3,3010,0,1996,,4375 279th Ave NE,Redmond,WA 98053,USA
20140521T000000,318989.0,4,2.25,2000.0,9000.0,1.0,0,0,4,2000,0,1978,,4231 SW 323rd St,Federal Way,WA 98023,USA
20140521T000000,556000.0,3,2.25,2020.0,3600.0,2.0,0,0,3,2020,0,1998,,13031 NE 70th Dr,Kirkland,WA 98033,USA
20140521T000000,275000.0,3,2.5,2030.0,6326.0,2.0,0,0,3,2030,0,1993,,23418 SE 282nd Pl,Maple Valley,WA 98038,USA
20140521T000000,430000.0,3,2.75,2550.0,11160.0,2.0,0,0,3,2550,0,1994,,14540 5th Ave NE,Shoreline,WA 98155,USA
20140521T000000,300000.0,2,1.0,970.0,13700.0,1.0,0,0,3,970,0,1949,,9807 22nd Ave SW,Seattle,WA 98106,USA
20140521T000000,396450.0,3,1.75,1540.0,12446.0,1.0,0,0,5,1540,0,1967,,1106-1128 Lewis Ln SE,Issaquah,WA 98027,USA
20140521T000000,225000.0,2,1.0,1396.0,111949.0,1.0,0,0,3,1396,0,1940,1997.0,24841 Redmond-Fall City Rd NE,Redmond,WA 98053,USA
20140521T000000,700000.0,4,3.25,2780.0,7875.0,2.0,0,0,3,2780,0,2006,,543 N 138th St,Seattle,WA 98133,USA
20140521T000000,260000.0,6,2.0,2220.0,8797.0,1.0,0,0,3,2220,0,1977,,142 11th St SE,Auburn,WA 98002,USA
20140521T000000,655000.0,4,3.5,2350.0,13402.0,2.0,0,3,3,1670,680,1994,,11221 NE 106th Pl,Kirkland,WA 98033,USA
20140521T000000,1185000.0,3,2.25,2760.0,40946.0,2.0,0,0,5,2760,0,1978,,13204 NE 45th St,Bellevue,WA 98005,USA
20140521T000000,1550000.0,3,2.5,4460.0,26027.0,2.0,0,0,3,4460,0,1992,,126th Ln NE,Kirkland,WA 98033,USA
20140521T000000,413800.0,3,2.0,1440.0,4421.0,1.0,0,0,3,1440,0,2007,,23571-23613 NE Twinberry Way,Redmond,WA 98053,USA
20140521T000000,950000.0,5,3.75,5330.0,6000.0,2.0,0,2,3,3570,1760,2006,,832 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA
20140521T000000,334990.0,4,2.5,2220.0,4228.0,2.0,0,0,3,2220,0,2014,,11283-11399 5th Ave SW,Seattle,WA 98146,USA
20140521T000000,2700000.0,5,4.75,5305.0,8401.0,2.0,0,2,3,3745,1560,2005,,1010 6th St W,Kirkland,WA 98033,USA
20140521T000000,1030000.0,3,4.0,3880.0,13095.0,2.0,0,3,3,3700,180,2009,,8090 Juanita Dr NE,Kirkland,WA 98034,USA
20140521T000000,1130000.0,4,3.25,3810.0,8519.0,1.0,0,1,3,2680,1130,2007,,10022 NE 110th St,Kirkland,WA 98033,USA
20140521T000000,556000.0,3,3.0,1960.0,1168.0,2.0,0,0,3,1600,360,2007,,1150 NE Park Dr,Issaquah,WA 98029,USA
20140521T000000,360000.0,3,2.5,1530.0,1131.0,3.0,0,0,3,1530,0,2009,,933 N 97th St,Seattle,WA 98103,USA
20140522T000000,480000.0,4,2.25,3250.0,34293.0,2.0,0,0,4,3250,0,1983,,28030 185th Pl SE,Kent,WA 98042,USA
20140522T000000,324000.0,3,2.5,1750.0,7208.0,2.0,0,0,3,1750,0,1994,,11201 SE 190th Pl,Renton,WA 98055,USA
20140522T000000,1050000.0,4,3.25,3440.0,35021.0,2.0,0,0,3,3440,0,1983,,11704 NE 41st St,Kirkland,WA 98033,USA
20140522T000000,275000.0,1,0.75,1170.0,14149.0,1.0,0,0,5,880,290,1962,,37316 W Lake Walker Dr SE,Enumclaw,WA 98022,USA
20140522T000000,180000.0,3,1.0,870.0,5330.0,1.0,0,0,3,870,0,1969,2014.0,19654 SE 260th St,Covington,WA 98042,USA
20140522T000000,749000.0,4,2.5,2930.0,18199.0,2.0,0,0,3,2930,0,1998,,1645 219th Pl SE,Sammamish,WA 98075,USA
20140522T000000,1600000.0,3,2.5,3160.0,12824.0,1.0,0,2,4,1820,1340,1966,,9410 Lake Washington Blvd NE,Bellevue,WA 98004,USA
20140522T000000,373500.0,2,1.0,800.0,3330.0,1.0,0,0,3,800,0,1918,,108 NW 41st St,Seattle,WA 98107,USA
20140522T000000,770000.0,4,2.5,2350.0,8001.0,2.0,0,0,4,2350,0,1987,,14019 SE 61st Pl,Bellevue,WA 98006,USA
20140522T000000,356000.0,2,1.75,1060.0,16470.0,1.0,0,0,3,1060,0,1977,,15523 187th Ave NE,Woodinville,WA 98072,USA
20140522T000000,625000.0,3,1.75,2060.0,12558.0,1.0,0,0,4,1350,710,1984,,6619 147th Ct NE,Redmond,WA 98052,USA
20140522T000000,494400.0,2,1.75,1560.0,1750.0,1.0,0,0,4,780,780,1904,,115 Blaine St,Seattle,WA 98109,USA
20140522T000000,585000.0,4,1.75,3000.0,42200.0,1.0,0,3,3,1500,1500,1950,,3901 Park Ave N,Renton,WA 98056,USA
20140522T000000,926300.0,3,1.5,1660.0,4800.0,2.0,0,0,3,1660,0,1907,,1814 1st Ave W,Seattle,WA 98119,USA
20140522T000000,600000.0,3,1.75,1650.0,5100.0,1.0,0,0,5,1040,610,1908,,547 NE 81st St,Seattle,WA 98115,USA
20140522T000000,430000.0,4,3.0,3220.0,8936.0,2.0,0,0,3,2450,770,1990,,20301 96th Ave S,Kent,WA 98031,USA
20140522T000000,307000.0,3,1.5,2320.0,7500.0,1.0,0,0,3,2320,0,1976,,26905 NE Cherry St,Duvall,WA 98019,USA
20140522T000000,604700.0,4,2.75,2750.0,14982.0,1.0,0,3,3,1720,1030,1981,,27318 10th Pl S,Des Moines,WA 98198,USA
20140522T000000,219900.0,3,1.0,910.0,6000.0,1.0,0,0,2,910,0,1956,,303 SW 108th St,Seattle,WA 98146,USA
20140522T000000,270000.0,2,1.5,840.0,867.0,2.0,0,0,3,840,0,2005,,9122 23rd Ave NE,Seattle,WA 98115,USA
20140522T000000,432000.0,3,2.25,1470.0,1578.0,2.0,0,0,3,1090,380,2007,,7202 California Ave SW,Seattle,WA 98136,USA
20140522T000000,300000.0,6,2.0,2040.0,10812.0,1.0,0,0,4,2040,0,1943,,555 Index Ave NE,Renton,WA 98056,USA
20140522T000000,361000.0,3,1.0,1100.0,4046.0,1.5,0,4,4,1100,0,1922,,28764 Redondo Beach Dr S,Des Moines,WA 98198,USA
20140522T000000,249950.0,2,1.0,940.0,8532.0,1.0,0,0,4,940,0,1959,,628 SW 136th St,Burien,WA 98166,USA
20140522T000000,320000.0,3,2.0,1110.0,10500.0,1.0,0,0,5,1110,0,1978,,17040 426th Ave SE,North Bend,WA 98045,USA
20140522T000000,305000.0,4,1.75,2200.0,8100.0,1.5,0,0,5,1400,800,1942,,12036 23rd Ave S,Seattle,WA 98168,USA
20140522T000000,503000.0,2,1.75,2860.0,59612.0,1.0,1,4,3,1510,1350,1948,2003.0,4338 SW 307th St,Federal Way,WA 98023,USA
20140522T000000,235750.0,2,1.0,740.0,11250.0,1.0,0,0,2,740,0,1938,,11050 24th Pl SW,Seattle,WA 98146,USA
20140522T000000,657000.0,4,1.75,2740.0,8520.0,1.0,0,2,3,1370,1370,1954,,5524 S Morgan St,Seattle,WA 98118,USA
20140522T000000,385000.0,3,1.0,1250.0,7300.0,1.0,0,0,4,1250,0,1956,,16204 SE 8th St,Bellevue,WA 98008,USA
20140522T000000,389950.0,4,2.5,3140.0,8060.0,2.0,0,0,3,3140,0,1991,,32800 7th Ave SW,Federal Way,WA 98023,USA
20140522T000000,150000.0,2,1.0,820.0,10270.0,1.0,0,0,3,820,0,1954,,10218 Aqua Way S,Seattle,WA 98168,USA
20140522T000000,254500.0,4,2.75,2570.0,7264.0,2.0,0,0,3,1720,850,1998,,1621 56th Ct SE,Auburn,WA 98092,USA
20140522T000000,555000.0,4,2.25,2350.0,8140.0,1.0,0,0,4,1430,920,1977,,15800 SE 50th St,Bellevue,WA 98006,USA
20140522T000000,1075000.0,4,3.0,3600.0,9200.0,1.0,0,4,4,2100,1500,1976,,2646 168th Ave SE,Bellevue,WA 98008,USA
20140522T000000,245000.0,4,2.0,1580.0,8000.0,1.0,0,0,3,1040,540,1967,,2306 S 284th Pl,Federal Way,WA 98003,USA
20140522T000000,319950.0,2,1.0,1070.0,5824.0,1.0,0,2,5,1070,0,1949,,7057 S Lakeridge Dr,Seattle,WA 98178,USA
20140522T000000,337000.0,3,1.0,1070.0,6109.0,1.0,0,0,5,1070,0,1951,,12551 Roosevelt Way NE,Seattle,WA 98125,USA
20140522T000000,492000.0,4,2.0,1640.0,5000.0,2.0,0,0,3,1640,0,1907,1983.0,639 NW 52nd St,Seattle,WA 98107,USA
20140522T000000,1170000.0,3,2.75,2890.0,12130.0,2.0,0,3,4,2830,60,1987,,4506 Lake Washington Blvd NE,Kirkland,WA 98033,USA
20140522T000000,348580.0,3,1.0,1220.0,7876.0,1.0,0,0,3,1220,0,1966,,14405 105th Ave NE,Kirkland,WA 98034,USA
20140522T000000,180000.0,2,1.0,1400.0,4500.0,1.0,0,0,3,900,500,1922,,309 Hardie Ave NW,Renton,WA 98057,USA
20140522T000000,400000.0,3,1.0,1040.0,6250.0,1.0,0,0,3,1040,0,1942,,5440 42nd Ave SW,Seattle,WA 98136,USA
20140522T000000,295000.0,4,2.0,980.0,10640.0,1.0,0,0,5,980,0,1978,,17026 426th Ave SE,North Bend,WA 98045,USA
20140522T000000,910000.0,4,3.25,3340.0,10890.0,1.5,0,0,3,2240,1100,1963,2000.0,15243 NE 71st Ct,Redmond,WA 98052,USA
20140522T000000,1150000.0,6,4.5,6040.0,219542.0,2.0,0,0,3,4100,1940,1996,,4616 252nd Ave SE,Issaquah,WA 98029,USA
20140522T000000,431500.0,3,3.5,1900.0,1612.0,2.0,0,0,3,1430,470,2008,,6527 41st Ave SW,Seattle,WA 98136,USA
20140522T000000,180000.0,4,1.5,1740.0,7292.0,1.0,0,0,3,1020,720,1962,,13904 24th Ave S,SeaTac,WA 98168,USA
20140522T000000,677000.0,3,2.0,2000.0,3207.0,1.0,0,0,4,1100,900,1916,,1330 N Lucas Pl,Seattle,WA 98103,USA
20140522T000000,1180500.0,3,1.75,1610.0,7200.0,1.0,0,0,3,1090,520,1973,,1015 36th Ave E,Seattle,WA 98112,USA
20140522T000000,635700.0,4,2.5,3240.0,13978.0,1.0,0,0,3,1860,1380,1977,,2069 211th Ave NE,Sammamish,WA 98074,USA
20140522T000000,482000.0,5,2.25,2230.0,9600.0,1.0,0,0,3,1320,910,1978,,16218 195th Pl NE,Woodinville,WA 98077,USA
20140522T000000,168000.0,2,2.5,1160.0,2174.0,2.0,0,0,3,1160,0,1998,,8601-8633 26th Ave SW,Seattle,WA 98106,USA
20140522T000000,805000.0,4,2.75,2410.0,6000.0,1.0,0,0,5,1410,1000,1950,,3210 NW 58th St,Seattle,WA 98107,USA
20140522T000000,398000.0,2,1.0,590.0,10945.0,1.5,0,0,3,590,0,1983,,29613-29615 232nd Ave SE,Black Diamond,WA 98010,USA
20140522T000000,665000.0,4,2.5,2600.0,17388.0,2.0,0,0,3,2600,0,1996,,14623 SE 82nd Ct,Newcastle,WA 98059,USA
20140522T000000,592500.0,4,3.0,2170.0,8240.0,1.0,0,0,4,1370,800,1968,,18504 NE 21st St,Redmond,WA 98052,USA
20140522T000000,940000.0,4,2.75,2080.0,4000.0,1.5,0,0,3,2080,0,1912,2000.0,6042 Sycamore Ave NW,Seattle,WA 98107,USA
20140522T000000,655000.0,4,2.5,2860.0,12394.0,2.0,0,0,3,2860,0,1999,,2853 234th Ave SE,Sammamish,WA 98075,USA
20140522T000000,622500.0,4,2.5,2980.0,8107.0,2.0,0,0,3,2980,0,2000,,34823 Rhododendron Dr SE,Snoqualmie,WA 98065,USA
20140522T000000,380000.0,2,2.5,1230.0,987.0,2.0,0,0,3,1060,170,2011,,2031 S Washington St,Seattle,WA 98144,USA
20140522T000000,648360.0,4,1.75,2260.0,7005.0,1.0,0,1,4,1130,1130,1947,,137 18th Ave,Kirkland,WA 98033,USA
20140522T000000,432000.0,3,2.75,2200.0,14925.0,1.0,0,0,3,1100,1100,1982,,21013 NE 60th Pl,Redmond,WA 98053,USA
20140522T000000,1050000.0,4,2.5,3030.0,12590.0,1.5,0,0,4,3030,0,1988,,3255 111th Ave SE,Bellevue,WA 98004,USA
20140522T000000,353250.0,2,1.0,1060.0,1600.0,2.0,0,0,3,1060,0,1979,,1523 30th Ave S,Seattle,WA 98144,USA
20140522T000000,1000000.0,4,3.0,4260.0,18687.0,2.0,0,0,3,4260,0,1996,,2432 267th Ct SE,Sammamish,WA 98075,USA
20140522T000000,320000.0,3,2.25,998.0,844.0,2.0,0,0,3,798,200,2007,,820 NW 95th St,Seattle,WA 98117,USA
20140522T000000,349900.0,4,2.5,2052.0,3723.0,2.0,0,0,3,2052,0,2014,,35650 30th Ave S,Federal Way,WA 98003,USA
20140522T000000,330000.0,4,3.5,3150.0,6202.0,2.0,0,0,3,3150,0,2005,,22547 134th Pl SE,Kent,WA 98042,USA
20140522T000000,408000.0,3,2.25,1950.0,7221.0,1.0,0,0,4,1950,0,2006,,3742 S 192nd St,SeaTac,WA 98188,USA
20140522T000000,321000.0,3,2.25,1347.0,1292.0,3.0,0,0,3,1347,0,2010,,14007-14017 35th Ave NE,Seattle,WA 98125,USA
20140522T000000,1051000.0,4,3.75,3860.0,5474.0,2.5,0,0,3,3860,0,2007,,2603 NE Davis Loop,Issaquah,WA 98029,USA
20140522T000000,2150000.0,4,5.5,5060.0,10320.0,2.0,0,0,3,5060,0,2008,,1500-1598 98th Ave NE,Bellevue,WA 98004,USA
20140522T000000,359000.0,3,1.5,1360.0,885.0,3.0,0,0,3,1360,0,2008,,709 N 94th St,Seattle,WA 98103,USA
20140522T000000,300000.0,5,2.5,2760.0,6000.0,2.0,0,0,3,2760,0,2006,,843 S Rose St,Seattle,WA 98108,USA
20140522T000000,380000.0,5,3.5,2420.0,4670.0,2.0,0,0,3,2420,0,2013,,8803 38th Ave S,Seattle,WA 98118,USA
20140522T000000,660000.0,3,2.5,2450.0,4332.0,2.0,0,0,3,2450,0,2010,,10741 242nd Pl NE,Redmond,WA 98053,USA
20140522T000000,355000.0,3,2.25,1280.0,959.0,3.0,0,0,3,1280,0,2005,,8526 Nesbit Ave N,Seattle,WA 98103,USA
20140522T000000,259000.0,3,2.5,1550.0,3569.0,2.0,0,0,3,1550,0,2011,,1506 51st St NE,Auburn,WA 98002,USA
20140522T000000,353000.0,1,1.0,550.0,1279.0,2.0,0,0,3,550,0,2008,,1620 14th Ave,Seattle,WA 98122,USA
20140522T000000,430000.0,2,2.5,1520.0,1588.0,2.0,0,0,3,1240,280,2007,,2310 15th Ave S,Seattle,WA 98144,USA
20140523T000000,460000.0,3,1.0,1670.0,4005.0,1.5,0,0,4,1170,500,1939,,8030 18th Ave NW,Seattle,WA 98117,USA
20140523T000000,80000.0,1,0.75,430.0,5050.0,1.0,0,0,2,430,0,1912,,32215 E Rutherford St,Carnation,WA 98014,USA
20140523T000000,782000.0,4,2.5,2380.0,9614.0,2.0,0,0,4,2380,0,1991,,16810 SE 47th Way,Bellevue,WA 98006,USA
20140523T000000,218000.0,3,1.0,960.0,9633.0,1.0,0,0,5,960,0,1982,,506 Harmony Ln,Enumclaw,WA 98022,USA
20140523T000000,325000.0,3,1.0,1920.0,6862.0,1.0,0,2,3,1120,800,1952,,4602 S Fletcher St,Seattle,WA 98118,USA
20140523T000000,980000.0,4,3.0,3680.0,5854.0,1.0,0,3,3,2060,1620,1967,,1414 Magnolia Blvd W,Seattle,WA 98199,USA
20140523T000000,902000.0,4,2.25,2530.0,9200.0,1.0,0,0,5,1570,960,1976,,4632 141st Ct SE,Bellevue,WA 98006,USA
20140523T000000,556000.0,5,2.5,3840.0,16905.0,2.0,0,0,3,3840,0,1991,,739 SW 337th St,Federal Way,WA 98023,USA
20140523T000000,662990.0,3,1.75,1240.0,3600.0,1.5,0,0,5,1240,0,1926,,2552 57th Ave SW,Seattle,WA 98116,USA
20140523T000000,225000.0,2,1.0,1300.0,11867.0,1.5,0,0,4,1300,0,1975,,33023 SE 310th St,Ravensdale,WA 98051,USA
20140523T000000,439950.0,4,2.5,2380.0,12067.0,2.0,0,0,3,2380,0,2002,,313 Mt Baker Pl NE,Renton,WA 98059,USA
20140523T000000,175000.0,2,1.0,1300.0,44431.0,1.0,0,0,5,1300,0,1958,,30557 55th Ave S,Auburn,WA 98001,USA
20140523T000000,306000.0,2,1.0,780.0,13500.0,1.0,0,0,4,780,0,1946,1989.0,15210 Mink Rd NE,Woodinville,WA 98077,USA
20140523T000000,235000.0,4,2.5,1810.0,39639.0,1.0,0,0,3,1230,580,1970,,17421 SE Covington Sawyer Rd,Kent,WA 98042,USA
20140523T000000,399500.0,3,1.75,2420.0,12676.0,2.0,0,0,3,2420,0,1911,1986.0,227 W Park St,North Bend,WA 98045,USA
20140523T000000,478000.0,3,1.0,1280.0,2580.0,1.5,0,0,3,1280,0,1910,2014.0,6008 8th Ave NE,Seattle,WA 98115,USA
20140523T000000,515000.0,2,1.0,1680.0,6500.0,1.0,0,0,4,1140,540,1941,,5906 44th Ave SW,Seattle,WA 98136,USA
20140523T000000,550000.0,3,2.5,2510.0,5400.0,2.0,0,0,3,2510,0,1992,,919 N 33rd St,Renton,WA 98056,USA
20140523T000000,149000.0,3,1.0,1700.0,8645.0,1.0,0,0,3,1700,0,1955,,12701 2nd Ave SW,Seattle,WA 98146,USA
20140523T000000,526000.0,3,1.75,1680.0,3420.0,1.0,0,0,3,960,720,1992,,7717 35th Ave NE,Seattle,WA 98115,USA
20140523T000000,527550.0,1,0.75,820.0,59677.0,1.0,0,0,3,820,0,1999,,7608 N Fork Rd SE,Snoqualmie,WA 98065,USA
20140523T000000,1050000.0,3,4.0,4380.0,42769.0,2.0,0,0,5,4380,0,1983,,17301 NE 131st St,Redmond,WA 98052,USA
20140523T000000,625000.0,3,2.5,2600.0,10092.0,1.0,0,0,3,2600,0,1984,,22922 NE 14th St,Sammamish,WA 98074,USA
20140523T000000,950000.0,5,3.25,3400.0,7452.0,2.0,0,0,3,3400,0,1999,,15251 NE 6th St,Bellevue,WA 98007,USA
20140523T000000,377691.0,5,1.75,2120.0,8399.0,1.0,0,0,4,1320,800,1942,,18318 Meridian Ave N,Shoreline,WA 98133,USA
20140523T000000,648475.0,4,2.75,2250.0,5700.0,1.0,0,0,3,1200,1050,1951,,2436 Dexter Ave N,Seattle,WA 98109,USA
20140523T000000,383000.0,3,1.0,1800.0,5612.0,1.0,0,0,4,1200,600,1942,,8639 36th Ave SW,Seattle,WA 98126,USA
20140523T000000,535000.0,3,2.5,2210.0,7620.0,2.0,0,0,3,2210,0,1994,,10526 157th Ave NE,Redmond,WA 98052,USA
20140523T000000,449950.0,3,2.0,1560.0,4080.0,2.0,0,0,3,1560,0,1923,1982.0,828 NE 83rd St,Seattle,WA 98115,USA
20140523T000000,465425.0,4,2.75,2430.0,20720.0,1.0,0,0,3,2430,0,1967,,14951 NE 204th St,Woodinville,WA 98072,USA
20140523T000000,675000.0,4,2.5,2560.0,36601.0,2.0,0,0,4,2560,0,1987,,26007 SE 27th St,Sammamish,WA 98075,USA
